31ba46f0-39be-43b8-88f3-58b102cc3e8a,Москва (Ленинградский вокзал) — Клин,2018-09-12 07:05:54,2018-09-12 07:05:54,train,6516,6516_5_2006004_g18_4,,0,true,,true,false,1,false,,,
9ca37b14-78fb-4921-ba31-215815cd6d9c,Крюково — Москва (Ленинградский вокзал),2018-09-30 20:43:47,2018-09-30 20:43:47,train,6385,6385_1_9600212_g18_4,,0,true,,true,false,1,false,,,
e36ac5b4-a65c-4c4d-94f8-0199786cc996,Москва (Ленинградский вокзал) — Крюково,2018-09-30 20:43:48,2018-09-30 20:43:48,train,6386,6386_1_2006004_g18_4,,0,true,,true,false,1,false,,,
a3dfafb8-798c-46e2-b07d-dff9fd837b51,Черусти — Москва (Казанский вокзал),2018-09-30 20:44:09,2018-09-30 20:44:09,train,6811,6811_3_9600704_g18_4,,0,true,,true,false,1,false,,,
b63a34b3-cd1d-4dc3-8aa1-37995c32d9a9,Москва (Казанский вокзал) — Куровская,2018-09-30 20:44:10,2018-09-30 20:44:10,train,7392,7392_2_2000003_g18_4,,0,true,,true,false,3,false,,,
5563533c-e64b-462e-bc8c-9dd18994bcf2,Москва (Казанский вокзал) — 47 км,2018-09-30 20:44:10,2018-09-30 20:44:10,train,6534,6534_2_2000003_g18_4,,0,true,,true,false,1,false,,,
902df113-533a-4460-913b-72575b1c8903,Москва (Казанский вокзал) — Черусти,2018-09-30 20:44:13,2018-09-30 20:44:13,train,6844,6844_3_2000003_g18_4,,0,true,,true,false,1,false,,,
8938bf99-6fc7-43b3-b55f-26acee812ec5,Москва (Казанский вокзал) — Шатура,2018-09-30 20:44:14,2018-09-30 20:44:14,train,7394,7394_3_2000003_g18_4,,0,true,,true,false,3,false,,,
5bf7de15-a3a5-42d5-b056-46b5df4e220b,Новоиерусалимская — Депо,2018-09-30 20:44:29,2018-09-30 20:44:29,train,6328/6327,6328x6327_3_9601222_g18_4,,0,true,,true,false,1,false,,,
e06f4edf-2b7b-4490-b449-02d06592d75f,Виноградово — Быково,2018-09-30 20:44:34,2018-09-30 20:44:34,train,6707,6707_2_9602075_g18_4,,0,true,,true,false,1,false,,,
beae0b66-8688-42f1-a1ce-42fa96e142ee,Икша — Кубинка 1,2018-09-30 20:44:35,2018-09-30 20:44:35,train,6241,6241_3_9601681_g18_4,,0,true,,true,false,1,false,,,
c00c6212-93ad-44b4-a146-817f24234c91,Лобня — Дорохово,2018-09-30 20:44:42,2018-09-30 20:44:42,train,6237,6237_4_9600781_g18_4,,0,true,,true,false,1,false,,,
f4f41b1e-70fa-47cd-8632-441bbe19d8e1,Можайск — Москва (Белорусский вокзал),2018-02-09 14:37:11,2018-08-20 11:47:13,train,6312,6312_0_9601006_g18_4,,0,true,,true,false,1,false,,,
b768c3cc-46a0-4cf2-8d8f-1cab0ad95d8b,Нахабино — Подольск,2018-03-23 21:03:11,2018-03-23 21:03:11,train,6334/6333,6334x6333_1_9601122_g18_4,,0,true,,true,false,1,false,,,
862b252c-a1ed-4a5f-af98-dd5ce4bf1c22,Москва (Ярославский вокзал) — Пушкино,2018-09-30 20:45:15,2018-09-30 20:45:15,train,6016,6016_1_2000002_g18_4,,0,true,,true,false,1,false,,,
78a3702c-5bde-4772-8bc0-2e84a77a45a6,Красноармейск — Москва (Ярославский вокзал),2018-09-30 20:45:16,2018-09-30 20:45:16,train,6407,6407_3_9601868_g18_4,,0,true,,true,false,1,false,,,
f39f55fd-dead-44cd-b32f-672769792956,Москва (Ярославский вокзал) — Сергиев Посад,2018-09-30 20:45:17,2018-09-30 20:45:17,train,6322,6322_2_2000002_g18_4,,0,true,,true,false,1,false,,,
e62cacc2-a648-4ff3-85c6-d4ac1b634eee,Москва (Ярославский вокзал) — Сергиев Посад,2018-09-30 20:45:17,2018-09-30 20:45:17,train,6322,6322_3_2000002_g18_4,,0,true,,true,false,1,false,,,
7440c522-8609-48e4-a49f-739ec1275cd0,Сергиев Посад — Москва (Ярославский вокзал),2018-09-30 20:45:17,2018-09-30 20:45:17,train,6223,6223_3_9601389_g18_4,,0,true,,true,false,1,false,,,
f13351b3-fa6a-4bab-b4d1-de32a9ee173a,Красноармейск — Москва (Ярославский вокзал),2018-09-30 20:45:19,2018-09-30 20:45:19,train,6419,6419_0_9601868_g18_4,,0,true,,true,false,1,false,,,
e55a025e-0e06-44ca-a7e3-de464cff75e4,Пушкино — Москва (Ярославский вокзал),2018-09-30 20:45:20,2018-09-30 20:45:20,train,6037,6037_1_9600701_g18_4,,0,true,,true,false,1,false,,,
df2aa7b5-6b90-4473-a711-d72d0b2d08cf,Сергиев Посад — Москва (Ярославский вокзал),2018-09-30 20:45:21,2018-09-30 20:45:21,train,6327,6327_1_9601547_g18_4,,0,true,,true,false,1,false,,,
3a5a90c9-5ced-4467-8128-fa5aa2839d75,Москва (Ярославский вокзал) — Пушкино,2018-09-30 20:45:21,2018-09-30 20:45:21,train,6040,6040_1_2000002_g18_4,,0,true,,true,false,1,false,,,
bff5900d-d5db-4568-a42b-cbf7550a4ce4,Москва (Ярославский вокзал) — Пушкино,2018-09-30 20:45:22,2018-09-30 20:45:22,train,6042,6042_1_2000002_g18_4,,0,true,,true,false,1,false,,,
